,yelp_latitude,yelp_longitude,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
1611,45.50936142835129,-73.57386365532875,eLajoeeUpG6gZuICUQNMVw,gokudo-montréal,Gokudo,https://s3-media4.fl.yelpcdn.com/bphoto/AAiUoRZvhC1aCpRFgeicWQ/o.jpg,False,https://www.yelp.com/biz/gokudo-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,60.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'speakeasies', 'title': 'Speakeasies'}]",4.5,"{'latitude': 45.50303, 'longitude': -73.56838}",[],$$,"{'address1': '630 Rue Cathcart', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3B 0C3', 'country': 'CA', 'state': 'QC', 'display_address': ['630 Rue Cathcart', 'Montreal, QC H3B 0C3', 'Canada']}",+15143753715,+1 514-375-3715,809.9111897756896
1612,45.50936142835129,-73.57386365532875,6BCZIPrrNuPdZ3pCNf_fCA,shaker-cuisine-and-mixologie-montréal,Shaker Cuisine and Mixologie,https://s3-media2.fl.yelpcdn.com/bphoto/EF_zccJK4HLKzmLFsuV2JQ/o.jpg,False,https://www.yelp.com/biz/shaker-cuisine-and-mixologie-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,38.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 45.51314, 'longitude': -73.57123}",[],,"{'address1': '3518 Boulevard St-Laurent', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2X 2T6', 'country': 'CA', 'state': 'QC', 'display_address': ['3518 Boulevard St-Laurent', 'Montreal, QC H2X 2T6', 'Canada']}",+15144753085,+1 514-475-3085,471.67401815076335
1613,45.50936142835129,-73.57386365532875,FaGtI6jCKR650CiERd0Q_w,mckibbins-irish-pub-montréal-4,McKibbin's Irish Pub,https://s3-media4.fl.yelpcdn.com/bphoto/9EwTGjY6pnlGj_E_QvA4Ow/o.jpg,False,https://www.yelp.com/biz/mckibbins-irish-pub-montr%C3%A9al-4?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,63.0,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}]",3.5,"{'latitude': 45.51349, 'longitude': -73.57114}",[],$$,"{'address1': '3515 Boulevard Saint-Laurent', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2X 2T6', 'country': 'CA', 'state': 'QC', 'display_address': ['3515 Boulevard Saint-Laurent', 'Montreal, QC H2X 2T6', 'Canada']}",+15142821580,+1 514-282-1580,496.95600780558703
1614,45.5238561444472,-73.60012650489807,KHcqvfwkGv6k6KtLDcpogQ,sparrow-montréal,Sparrow,https://s3-media2.fl.yelpcdn.com/bphoto/j0WBj98DzqL1PTzOrBOQ9Q/o.jpg,False,https://www.yelp.com/biz/sparrow-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,208.0,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 45.52453, 'longitude': -73.59662}",[],$$,"{'address1': '5322 Boulevard Saint-Laurent', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2T 1A5', 'country': 'CA', 'state': 'QC', 'display_address': ['5322 Boulevard Saint-Laurent', 'Montreal, QC H2T 1A5', 'Canada']}",+15145071642,+1 514-507-1642,292.4131644951017
1615,45.5238561444472,-73.60012650489807,2vYRUAonMg9HBUDs30NL8g,pub-bishop-and-bagg-montréal-2,Pub Bishop & Bagg,https://s3-media3.fl.yelpcdn.com/bphoto/OzJ2VS-DYkAv1L8KwLOkow/o.jpg,False,https://www.yelp.com/biz/pub-bishop-and-bagg-montr%C3%A9al-2?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,91.0,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 45.525059293483, 'longitude': -73.5994327883432}",[],$$,"{'address1': '52 Rue Saint-Viateur O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2T 2K8', 'country': 'CA', 'state': 'QC', 'display_address': ['52 Rue Saint-Viateur O', 'Montreal, QC H2T 2K8', 'Canada']}",+15142774400,+1 514-277-4400,144.2871632791544
1616,45.5238561444472,-73.60012650489807,LU53AhAlVgUiCsVfZy872w,brouepub-dieu-du-ciel-montréal,Brouepub - Dieu du Ciel!,https://s3-media2.fl.yelpcdn.com/bphoto/QR6V0GgAbt5IThUV0ows2A/o.jpg,False,https://www.yelp.com/biz/brouepub-dieu-du-ciel-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,472.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breweries', 'title': 'Breweries'}]",4.5,"{'latitude': 45.52272, 'longitude': -73.59342}",[],$$,"{'address1': '29 Avenue Laurier O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2T 2N3', 'country': 'CA', 'state': 'QC', 'display_address': ['29 Avenue Laurier O', 'Montreal, QC H2T 2N3', 'Canada']}",+15144909555,+1 514-490-9555,536.4343012147624
1617,45.5238561444472,-73.60012650489807,Uo9OOFVZjKQR2Rm0XXA98A,l-gros-luxe-mile-end-montréal-4,L'Gros Luxe Mile End,https://s3-media2.fl.yelpcdn.com/bphoto/5eT1NmVx30p_Elpwj7PeMQ/o.jpg,False,https://www.yelp.com/biz/l-gros-luxe-mile-end-montr%C3%A9al-4?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,84.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,"{'latitude': 45.52525, 'longitude': -73.60387}",[],$$,"{'address1': '150 Rue Bernard O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2T 2K2', 'country': 'CA', 'state': 'QC', 'display_address': ['150 Rue Bernard O', 'Montreal, QC H2T 2K2', 'Canada']}",+15145078883,+1 514-507-8883,329.99340064866635
1618,45.5238561444472,-73.60012650489807,p94oHG7K9BqcMVVOlkzhPg,larrys-montréal,larrys,https://s3-media2.fl.yelpcdn.com/bphoto/t5ci-FlGOvkZZV-hBHzXoA/o.jpg,False,https://www.yelp.com/biz/larrys-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,105.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 45.52407441775497, 'longitude': -73.5946929842611}",[],$$,"{'address1': '5201 Boulevard Saint Laurent', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2T 1S4', 'country': 'CA', 'state': 'QC', 'display_address': ['5201 Boulevard Saint Laurent', 'Montreal, QC H2T 1S4', 'Canada']}",,,423.9898057017411
1619,45.5238561444472,-73.60012650489807,25m6rM6hFw2CGADUjbYKXg,pastaga-montréal,Pastaga,https://s3-media3.fl.yelpcdn.com/bphoto/bV5hRjTjBm1-B8HtPs_Tgw/o.jpg,False,https://www.yelp.com/biz/pastaga-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,72.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 45.5301199, 'longitude': -73.6077}",[],$$$,"{'address1': '6389 Boulevard Saint-Laurent', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2S 3C3', 'country': 'CA', 'state': 'QC', 'display_address': ['6389 Boulevard Saint-Laurent', 'Montreal, QC H2S 3C3', 'Canada']}",+14383816389,+1 438-381-6389,913.1740729147318
1620,45.5238561444472,-73.60012650489807,aY4hxuMJCJzXjlQ_HloFXw,waverly-montréal,Waverly,https://s3-media4.fl.yelpcdn.com/bphoto/H4TXFrLNrQYvYSc4ii74aA/o.jpg,False,https://www.yelp.com/biz/waverly-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,53.0,"[{'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 45.525732, 'longitude': -73.599147}",[],$$,"{'address1': '5550 Boulevard Saint-Laurent', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2T 1S8', 'country': 'CA', 'state': 'QC', 'display_address': ['5550 Boulevard Saint-Laurent', 'Montreal, QC H2T 1S8', 'Canada']}",+15149031121,+1 514-903-1121,222.10481234557832
1621,45.5238561444472,-73.60012650489807,xgcVMrwfGjugeR1Nmj6Nww,bar-henrietta-montréal,Bar Henrietta,https://s3-media4.fl.yelpcdn.com/bphoto/ihsTkPOZho0VrNNdoFEXHg/o.jpg,False,https://www.yelp.com/biz/bar-henrietta-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,42.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 45.52162403180072, 'longitude': -73.59435429018002}",[],$$,"{'address1': '115 Avenue Laurier O', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H2T 2N6', 'country': 'CA', 'state': 'QC', 'display_address': ['115 Avenue Laurier O', 'Montreal, QC H2T 2N6', 'Canada']}",+15142764282,+1 514-276-4282,513.6380678244122
1622,45.5238561444472,-73.60012650489807,ml_Fo07EBZQ8uSSnvkZb3A,buvette-chez-simone-montréal-3,Buvette Chez Simone,https://s3-media4.fl.yelpcdn.com/bphoto/vIPjmwHRrFbo2bWEPwRwdg/o.jpg,False,https://www.yelp.com/biz/buvette-chez-simone-montr%C3%A9al-3?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,117.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 45.51888, 'longitude': -73.59341}",[],$$,"{'address1': '4869 Avenue du Parc', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2V 4E7', 'country': 'CA', 'state': 'QC', 'display_address': ['4869 Avenue du Parc', 'Montreal, QC H2V 4E7', 'Canada']}",+15147506577,+1 514-750-6577,761.3575169480777
1623,45.5238561444472,-73.60012650489807,t_lzZWjLB5fcFzqB730VcA,bar-kabinet-montréal-2,Bar Kabinet,https://s3-media1.fl.yelpcdn.com/bphoto/_Zkm3qCRfNaj6u_x_eiW8w/o.jpg,False,https://www.yelp.com/biz/bar-kabinet-montr%C3%A9al-2?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,30.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 45.521972377521, 'longitude': -73.5938597635071}",[],$$,"{'address1': '92 Avenue Laurier O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2T 2N4', 'country': 'CA', 'state': 'QC', 'display_address': ['92 Avenue Laurier O', 'Montreal, QC H2T 2N4', 'Canada']}",+15142793555,+1 514-279-3555,531.2529092809087
1624,45.5238561444472,-73.60012650489807,uZKn-fdAFXJWiDetBsKURQ,whisky-café-montréal-4,Whisky Café,https://s3-media3.fl.yelpcdn.com/bphoto/yf92qMIehuFKS91G5pwMDA/o.jpg,False,https://www.yelp.com/biz/whisky-caf%C3%A9-montr%C3%A9al-4?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,37.0,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",4.0,"{'latitude': 45.527276, 'longitude': -73.602382}",[],$$$,"{'address1': '5800 Boulevard Saint-Laurent', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2T 1T3', 'country': 'CA', 'state': 'QC', 'display_address': ['5800 Boulevard Saint-Laurent', 'Montreal, QC H2T 1T3', 'Canada']}",+15142782646,+1 514-278-2646,418.9016693398471
1625,45.5238561444472,-73.60012650489807,ZwWiPJYA-hk6jtBo9yKIPw,parasol-montréal,Parasol,https://s3-media1.fl.yelpcdn.com/bphoto/78ktg-maQVBtoMkWyd7K4Q/o.jpg,False,https://www.yelp.com/biz/parasol-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,3.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,"{'latitude': 45.52536, 'longitude': -73.59755}",[],,"{'address1': '5439 Boulevard Saint-Laurent', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2T 1S5', 'country': 'CA', 'state': 'QC', 'display_address': ['5439 Boulevard Saint-Laurent', 'Montreal, QC H2T 1S5', 'Canada']}",,,275.6784538521314
1626,45.5238561444472,-73.60012650489807,SFfPe_lNP8nGsr-jWMHvFg,pamika-thai-montréal-2,Pamika Thai,https://s3-media4.fl.yelpcdn.com/bphoto/4U6oUCBN7nHE18lUkyWdXg/o.jpg,False,https://www.yelp.com/biz/pamika-thai-montr%C3%A9al-2?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,18.0,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 45.52205, 'longitude': -73.59123}",[],,"{'address1': '4902 Boulevard Saint-Laurent', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2T 1R5', 'country': 'CA', 'state': 'QC', 'display_address': ['4902 Boulevard Saint-Laurent', 'Montreal, QC H2T 1R5', 'Canada']}",+15145089444,+1 514-508-9444,725.144327702527
1627,45.5238561444472,-73.60012650489807,iUOPYeOs8W-3O3v9aQ05uw,la-catrina-montréal-2,La Catrina,https://s3-media2.fl.yelpcdn.com/bphoto/ODZs4GdYpCYvU1ukprZ3CQ/o.jpg,False,https://www.yelp.com/biz/la-catrina-montr%C3%A9al-2?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,8.0,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 45.525609, 'longitude': -73.598883}",[],,"{'address1': '5490 Boulevard Saint-Laurent', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2T 1S1', 'country': 'CA', 'state': 'QC', 'display_address': ['5490 Boulevard Saint-Laurent', 'Montreal, QC H2T 1S1', 'Canada']}",+15145437172,+1 514-543-7172,217.6549603976633
1628,45.5238561444472,-73.60012650489807,ra8gsMEo0i5mlO_169Tygg,the-emerald-montréal,The Emerald,https://s3-media1.fl.yelpcdn.com/bphoto/EwTKUewwn0JXHnx9yliIwg/o.jpg,False,https://www.yelp.com/biz/the-emerald-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,34.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 45.5212999, 'longitude': -73.59953}",[],$$,"{'address1': '5295 Avenue du Parc', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2V 4G9', 'country': 'CA', 'state': 'QC', 'display_address': ['5295 Avenue du Parc', 'Montreal, QC H2V 4G9', 'Canada']}",+15142729779,+1 514-272-9779,289.9245118381607
1629,45.5238561444472,-73.60012650489807,Sjj8ZEvBZdjDYMJH7nBZmw,mezcaleros-montréal,Mezcaleros,https://s3-media2.fl.yelpcdn.com/bphoto/Z5F9N3VwJMtlcwXce5wZJQ/o.jpg,False,https://www.yelp.com/biz/mezcaleros-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,16.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 45.52382163906289, 'longitude': -73.60637589325259}",[],$,"{'address1': '5834 Avenue du Parc', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H2V 4H3', 'country': 'CA', 'state': 'QC', 'display_address': ['5834 Avenue du Parc', 'Montreal, QC H2V 4H3', 'Canada']}",+15142772377,+1 514-277-2377,486.8703612732587
1630,45.5238561444472,-73.60012650489807,GvRP6TlAc_Q4b80TbSWL7w,ping-pong-club-montréal,Ping Pong Club,https://s3-media4.fl.yelpcdn.com/bphoto/UIsY2gr5J_H7e6lLWBTNWQ/o.jpg,False,https://www.yelp.com/biz/ping-pong-club-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,36.0,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 45.5271, 'longitude': -73.60213}",[],$$,"{'address1': '5788 Boul St-Laurent', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2T 1S9', 'country': 'CA', 'state': 'QC', 'display_address': ['5788 Boul St-Laurent', 'Montreal, QC H2T 1S9', 'Canada']}",,,392.83998055503787
1631,45.5238561444472,-73.60012650489807,xM5jI2jE7-R-qhP9CxriwA,notre-dame-des-quilles-montréal,Notre Dame des Quilles,https://s3-media2.fl.yelpcdn.com/bphoto/YPh55HrWSaImapOXP_B2Ng/o.jpg,False,https://www.yelp.com/biz/notre-dame-des-quilles-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,36.0,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 45.530537, 'longitude': -73.607908}",[],$,"{'address1': '32 Rue Beaubien E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2S', 'country': 'CA', 'state': 'QC', 'display_address': ['32 Rue Beaubien E', 'Montreal, QC H2S', 'Canada']}",+15147577415,+1 514-757-7415,958.8096496943973
1632,45.5238561444472,-73.60012650489807,ITypt_TzfHA98OahkBgz_w,taverne-cobra-montréal,Taverne Cobra,https://s3-media4.fl.yelpcdn.com/bphoto/ZcIn5yfjGDuU1Wn9HXp49Q/o.jpg,False,https://www.yelp.com/biz/taverne-cobra-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,12.0,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",4.0,"{'latitude': 45.53105, 'longitude': -73.6109199}",[],$,"{'address1': '6584 Boulevard Saint-Laurent', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H2S 3C6', 'country': 'CA', 'state': 'QC', 'display_address': ['6584 Boulevard Saint-Laurent', 'Montreal, QC H2S 3C6', 'Canada']}",+15149032330,+1 514-903-2330,1169.7662202439672
1633,45.5238561444472,-73.60012650489807,G0wnPbOROYiOn5kp9rTMfg,datcha-montréal-4,Datcha,https://s3-media4.fl.yelpcdn.com/bphoto/2uYheorg3kJKmWRqtwGn2w/o.jpg,False,https://www.yelp.com/biz/datcha-montr%C3%A9al-4?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,20.0,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 45.52185, 'longitude': -73.5935}",[],$$$,"{'address1': '98 Avenue Laurier O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2T 2N4', 'country': 'CA', 'state': 'QC', 'display_address': ['98 Avenue Laurier O', 'Montreal, QC H2T 2N4', 'Canada']}",+15142793555,+1 514-279-3555,552.9997079006154
1634,45.53611005443118,-73.5762870311737,oiiTuyoAALAeNhOV6T-i5w,plein-sud-montréal-3,Plein Sud,https://s3-media3.fl.yelpcdn.com/bphoto/eLyrk1kzgpePTfF4LKCt2A/o.jpg,False,https://www.yelp.com/biz/plein-sud-montr%C3%A9al-3?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,59.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 45.5354763, 'longitude': -73.5807972}",[],$$,"{'address1': '5064 Avenue Papineau', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1V8', 'country': 'CA', 'state': 'QC', 'display_address': ['5064 Avenue Papineau', 'Montreal, QC H2H 1V8', 'Canada']}",+15145106234,+1 514-510-6234,358.2862462412276
1635,45.53611005443118,-73.5762870311737,X2bUZ2udFByvLlKs0FUMYw,boswell-montréal-5,Boswell,https://s3-media2.fl.yelpcdn.com/bphoto/WEJnvRBVGeEJYxwzoKBfug/o.jpg,False,https://www.yelp.com/biz/boswell-montr%C3%A9al-5?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,47.0,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'breweries', 'title': 'Breweries'}]",4.5,"{'latitude': 45.5384, 'longitude': -73.56974}",[],$$,"{'address1': '2407 Avenue du Mont-Royal E', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1L2', 'country': 'CA', 'state': 'QC', 'display_address': ['2407 Avenue du Mont-Royal E', 'Montreal, QC H2H 1L2', 'Canada']}",+14383864661,+1 438-386-4661,562.1257440061132
1636,45.53611005443118,-73.5762870311737,GIf1tyweFeS_5hrzMaNkfg,la-distillerie-no-2-montréal,La Distillerie No.2,https://s3-media1.fl.yelpcdn.com/bphoto/8Wp4XEKoEr9yjEZsVavGhw/o.jpg,False,https://www.yelp.com/biz/la-distillerie-no-2-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,71.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 45.535155, 'longitude': -73.572777}",[],$$,"{'address1': '2047 Avenue du Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1J7', 'country': 'CA', 'state': 'QC', 'display_address': ['2047 Avenue du Mont-Royal E', 'Montreal, QC H2H 1J7', 'Canada']}",+15144482461,+1 514-448-2461,293.29129601120064
1637,45.53611005443118,-73.5762870311737,j9d1c73emq6sL0v5IfrC-w,chez-victoire-montréal-2,Chez Victoire,https://s3-media1.fl.yelpcdn.com/bphoto/g0WWzC1kUtV88rz-x9ssew/o.jpg,False,https://www.yelp.com/biz/chez-victoire-montr%C3%A9al-2?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,64.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 45.53109931841519, 'longitude': -73.57652291717903}",[],$$$,"{'address1': '1453 Avenue Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 1Z1', 'country': 'CA', 'state': 'QC', 'display_address': ['1453 Avenue Mont-Royal E', 'Montreal, QC H2J 1Z1', 'Canada']}",+15145216789,+1 514-521-6789,557.4706673629581
1638,45.53611005443118,-73.5762870311737,PxJXsLv6cad2YJAwj_LfAw,le-rouge-gorge-montréal,Le Rouge Gorge,https://s3-media2.fl.yelpcdn.com/bphoto/Jxqcmfpfng6IhNoFStSzdg/o.jpg,False,https://www.yelp.com/biz/le-rouge-gorge-montr%C3%A9al?adjust_creative=7zAd33d4Zk1oNIgfNm0Psw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7zAd33d4Zk1oNIgfNm0Psw,32.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 45.5291117540899, 'longitude': -73.5779781639576}",[],$$,"{'address1': '1234 Mont-royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 1Y2', 'country': 'CA', 'state': 'QC', 'display_address': ['1234 Mont-royal E', 'Montreal, QC H2J 1Y2', 'Canada']}",+15143033822,+1 514-303-3822,789.2449295488861
