,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
545,lHdfE_CktUMW_UfxmcUb5Q,towne380-laval,Towne380,https://s3-media1.fl.yelpcdn.com/bphoto/l0b2iUo03i4aI4PXpyEyfA/o.jpg,False,https://www.yelp.com/biz/towne380-laval?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,12,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.0,"{'latitude': 45.57734, 'longitude': -73.71044}",[],$$$,"{'address1': '380 Boulevard Saint-Martin Ouest', 'address2': '', 'address3': '', 'city': 'Laval', 'zip_code': 'H7M 3Y8', 'country': 'CA', 'state': 'QC', 'display_address': ['380 Boulevard Saint-Martin Ouest', 'Laval, QC H7M 3Y8', 'Canada']}",+14506688696,+1 450-668-8696,464.3888268467613
546,dMzCK_iRUsSkz89UfMUcgA,fusion-latino-montréal,Fusion Latino,https://s3-media2.fl.yelpcdn.com/bphoto/HXZsoNUEgHQgm8vpOTOtyA/o.jpg,False,https://www.yelp.com/biz/fusion-latino-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,18,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 45.542647, 'longitude': -73.5462}",[],$$,"{'address1': '3336 Rue Ontario E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H1W 1P7', 'country': 'CA', 'state': 'QC', 'display_address': ['3336 Rue Ontario E', 'Montreal, QC H1W 1P7', 'Canada']}",+15145222397,+1 514-522-2397,878.1383471137133
548,qT2eHJQdff2-3gflfY1Xog,davidson-taverne-montréal-2,Davidson Taverne,,False,https://www.yelp.com/biz/davidson-taverne-montr%C3%A9al-2?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,1,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 45.543008, 'longitude': -73.5460943}",[],$,"{'address1': 'Rue Ontario E 3400', 'address2': None, 'address3': None, 'city': 'Montreal', 'zip_code': 'H1W 1P9', 'country': 'CA', 'state': 'QC', 'display_address': ['Rue Ontario E 3400', 'Montreal, QC H1W 1P9', 'Canada']}",+15145214442,+1 514-521-4442,872.4937226091646
549,whd3MdVtonR-l4tODJ2TZQ,brasserie-des-patriotes-montréal-3,Brasserie des Patriotes,https://s3-media4.fl.yelpcdn.com/bphoto/hdZdDQHmRIMyDyzwQmcV3g/o.jpg,False,https://www.yelp.com/biz/brasserie-des-patriotes-montr%C3%A9al-3?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,3,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",3.5,"{'latitude': 45.5429699, 'longitude': -73.54648}",[],$,"{'address1': '3363 Rue Ontario Est', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H1W 1P8', 'country': 'CA', 'state': 'QC', 'display_address': ['3363 Rue Ontario Est', 'Montreal, QC H1W 1P8', 'Canada']}",+15145210691,+1 514-521-0691,854.6959238278164
550,SFKOW754UyuQh8QiUvpt8g,bar-davidson-montréal-3,Bar Davidson,,False,https://www.yelp.com/biz/bar-davidson-montr%C3%A9al-3?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,1,"[{'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 45.54301, 'longitude': -73.54583}",[],$,"{'address1': '3400, rue Ontario Est', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H1W 1P9', 'country': 'CA', 'state': 'QC', 'display_address': ['3400, rue Ontario Est', 'Montreal, QC H1W 1P9', 'Canada']}",+15145214442,+1 514-521-4442,896.9346952427421
552,bygF2VFxleQqEVLfsh4gDg,la-distillerie-no-3-montréal,La Distillerie No.3,https://s3-media2.fl.yelpcdn.com/bphoto/z_KLrRo94zqTM7p85fI6WQ/o.jpg,False,https://www.yelp.com/biz/la-distillerie-no-3-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,17,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 45.546028, 'longitude': -73.575917}",[],$$,"{'address1': '2656 Rue Masson', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H1Y 1W2', 'country': 'CA', 'state': 'QC', 'display_address': ['2656 Rue Masson', 'Montreal, QC H1Y 1W2', 'Canada']}",+15144482461,+1 514-448-2461,177.08924462049487
558,K4BffVMidvnenOjnTdnI4Q,bar-chez-tzina-montréal-3,Bar Chez Tzina,,False,https://www.yelp.com/biz/bar-chez-tzina-montr%C3%A9al-3?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,1,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",5.0,"{'latitude': 45.54501, 'longitude': -73.57706}",[],$$,"{'address1': '2581 Rue Masson', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H1Y 1V7', 'country': 'CA', 'state': 'QC', 'display_address': ['2581 Rue Masson', 'Montreal, QC H1Y 1V7', 'Canada']}",+15147224411,+1 514-722-4411,316.7741809076632
559,1WY1sAp8T77ICFsrzOQgQQ,sel-et-poivre-montréal,Sel Et Poivre,,False,https://www.yelp.com/biz/sel-et-poivre-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,1,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",2.0,"{'latitude': 45.5427094, 'longitude': -73.577713}",[],$$,"{'address1': '5228 Iberville  Montreal', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2G 2A8', 'country': 'CA', 'state': 'QC', 'display_address': ['5228 Iberville  Montreal', 'Montreal, QC H2G 2A8', 'Canada']}",+15145240891,+1 514-524-0891,553.2777243680306
580,mT8Ej8sKFJoIa5G0Vl4AKA,bâton-rouge-steakhouse-and-bar-montréal-24,Bâton Rouge Steakhouse & Bar,https://s3-media1.fl.yelpcdn.com/bphoto/-lobgkX6hDVOG7nKoOmXXw/o.jpg,False,https://www.yelp.com/biz/b%C3%A2ton-rouge-steakhouse-and-bar-montr%C3%A9al-24?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,147,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,"{'latitude': 45.50746, 'longitude': -73.56443}",[],$$,"{'address1': '180 rue Ste-Catherine Ouest', 'address2': 'Box 452', 'address3': '', 'city': 'Montreal', 'zip_code': 'H5B 1B5', 'country': 'CA', 'state': 'QC', 'display_address': ['180 rue Ste-Catherine Ouest', 'Box 452', 'Montreal, QC H5B 1B5', 'Canada']}",+15142827444,+1 514-282-7444,299.67216688605856
602,ewAmzOqnSAfLBdt4Stc8bA,mcleans-pub-montréal-3,McLean's Pub,https://s3-media1.fl.yelpcdn.com/bphoto/AK9A3n6XbWDoKZXjBRBdDA/o.jpg,False,https://www.yelp.com/biz/mcleans-pub-montr%C3%A9al-3?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,129,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 45.499552, 'longitude': -73.572148}",[],$$,"{'address1': '1210 Rue Peel', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3B 2T6', 'country': 'CA', 'state': 'QC', 'display_address': ['1210 Rue Peel', 'Montreal, QC H3B 2T6', 'Canada']}",+15143927770,+1 514-392-7770,405.43348008584525
607,V6NpHkLhqwQJ7KqDfCjbhw,notre-boeuf-de-grâce-montréal,Notre-Boeuf-de-Grâce,https://s3-media2.fl.yelpcdn.com/bphoto/DDtvg0Jj2GMMNpO6XJ1B-w/o.jpg,False,https://www.yelp.com/biz/notre-boeuf-de-gr%C3%A2ce-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,114,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 45.47025, 'longitude': -73.61563}",[],$$,"{'address1': '5732 Rue Sherbrooke O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H4A 1W8', 'country': 'CA', 'state': 'QC', 'display_address': ['5732 Rue Sherbrooke O', 'Montreal, QC H4A 1W8', 'Canada']}",+15143699090,+1 514-369-9090,725.180437435933
613,9BzbQQ1aT6MsR6vhd85LWg,rustik-montréal,Rustik,https://s3-media4.fl.yelpcdn.com/bphoto/zFRU7D0sRAQNzN_3ZbPcGA/o.jpg,False,https://www.yelp.com/biz/rustik-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,1,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'bbq', 'title': 'Barbeque'}]",5.0,"{'latitude': 45.47151, 'longitude': -73.61463}",[],$$,"{'address1': '5617 Rue Sherbrooke O', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H4A 1W4', 'country': 'CA', 'state': 'QC', 'display_address': ['5617 Rue Sherbrooke O', 'Montreal, QC H4A 1W4', 'Canada']}",+15144880711,+1 514-488-0711,882.9387074521312
618,-hdQ9ZQIGs7ztDMuD9Tt0Q,alo-bar-montréal-2,Alo Bar,,False,https://www.yelp.com/biz/alo-bar-montr%C3%A9al-2?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,1,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 45.465446, 'longitude': -73.6145922}",[],$$,"{'address1': '6051 Chemin Upper Lachine', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H4A 2C4', 'country': 'CA', 'state': 'QC', 'display_address': ['6051 Chemin Upper Lachine', 'Montreal, QC H4A 2C4', 'Canada']}",+15144883893,+1 514-488-3893,712.4187009224771
670,sCr3A1IpKuifofjoJo0v9Q,monkland-taverne-montréal-2,Monkland Taverne,https://s3-media3.fl.yelpcdn.com/bphoto/epcBQyyEbNYkoyMRtIGZjQ/o.jpg,False,https://www.yelp.com/biz/monkland-taverne-montr%C3%A9al-2?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,35,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 45.47624, 'longitude': -73.62267}",[],$$,"{'address1': '5555 Monkland Avenue', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H4A 1E1', 'country': 'CA', 'state': 'QC', 'display_address': ['5555 Monkland Avenue', 'Montreal, QC H4A 1E1', 'Canada']}",+15144865768,+1 514-486-5768,958.3203333946497
672,H8Kko51jnr0PH1mP3qpBCQ,ye-olde-orchard-pub-and-grill-montréal-5,Ye Olde Orchard Pub & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/PGLSdTLV97g9rRB7cBeSGQ/o.jpg,False,https://www.yelp.com/biz/ye-olde-orchard-pub-and-grill-montr%C3%A9al-5?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,44,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",3.5,"{'latitude': 45.47624, 'longitude': -73.62267}",[],$$,"{'address1': '5563 Monkland Avenue', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H4A 1E1', 'country': 'CA', 'state': 'QC', 'display_address': ['5563 Monkland Avenue', 'Montreal, QC H4A 1E1', 'Canada']}",+15144841569,+1 514-484-1569,938.0771198204442
678,D7Wv_B7GBbrx-EDfgxDwRA,bâton-rouge-steakhouse-and-bar-montréal-28,Bâton Rouge Steakhouse & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/-8FXW4LWx0YqJBEVqBZkSw/o.jpg,False,https://www.yelp.com/biz/b%C3%A2ton-rouge-steakhouse-and-bar-montr%C3%A9al-28?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,63,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 45.494544, 'longitude': -73.655591}",[],$$$,"{'address1': '5385 Rue des Jockeys', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H4P 2T8', 'country': 'CA', 'state': 'QC', 'display_address': ['5385 Rue des Jockeys', 'Montreal, QC H4P 2T8', 'Canada']}",+15147381616,+1 514-738-1616,101.91487879169239
679,9GI7zxX0vkaiEm_Wz5NqnQ,table-51-montréal-2,Table 51,https://s3-media2.fl.yelpcdn.com/bphoto/iF8DdXBkn10GeYFB5FN8mg/o.jpg,False,https://www.yelp.com/biz/table-51-montr%C3%A9al-2?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,17,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.5,"{'latitude': 45.49317, 'longitude': -73.65721}",[],$$,"{'address1': '5475 Rue des Jockeys', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H4P 2T7', 'country': 'CA', 'state': 'QC', 'display_address': ['5475 Rue des Jockeys', 'Montreal, QC H4P 2T7', 'Canada']}",+15143165152,+1 514-316-5152,237.25378022773737
680,sVHwDWNpcKPzmG-16KM9RQ,la-cage-montréal-5,La Cage,https://s3-media4.fl.yelpcdn.com/bphoto/tYfoZkSBTvBVuwFZm-aZwA/o.jpg,False,https://www.yelp.com/biz/la-cage-montr%C3%A9al-5?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,6,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 45.4930029245544, 'longitude': -73.6563730984926}",[],$$,"{'address1': '5485 Rue des Jockeys', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H4P 2H1', 'country': 'CA', 'state': 'QC', 'display_address': ['5485 Rue des Jockeys', 'Montreal, QC H4P 2H1', 'Canada']}",+15147312020,+1 514-731-2020,186.66065060841026
681,Rpn2LkbIkYmEgfXZxFR3fw,madisons-montréal,Madisons,https://s3-media4.fl.yelpcdn.com/bphoto/gV6tDk-62cLw9Pkc2gOnVg/o.jpg,False,https://www.yelp.com/biz/madisons-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,10,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",2.0,"{'latitude': 45.49809, 'longitude': -73.65806}",[],$$,"{'address1': '7977 Boulevard Décarie', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H4P 2H5', 'country': 'CA', 'state': 'QC', 'display_address': ['7977 Boulevard Décarie', 'Montreal, QC H4P 2H5', 'Canada']}",+15145433131,+1 514-543-3131,526.588233167035
692,WlcRbmqYvshrSvq6CTYBDA,café-ali-baba-montréal,Café Ali-Baba,https://s3-media3.fl.yelpcdn.com/bphoto/A7ym8EDfWZOu91L3-fKLfg/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-ali-baba-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,1,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'internetcafe', 'title': 'Internet Cafes'}]",4.0,"{'latitude': 45.495391, 'longitude': -73.619565}",[],$$,"{'address1': '5147A Chemin de la Côte-des-Neiges', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H3T 1X9', 'country': 'CA', 'state': 'QC', 'display_address': ['5147A Chemin de la Côte-des-Neiges', 'Montreal, QC H3T 1X9', 'Canada']}",,,924.4098453761173
693,WSVLZy-A3sznGSWyjnDbmg,nextdoor-pub-and-grill-montréal,Nextdoor Pub & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/E7HtaucbovM6I1hiLetxsQ/o.jpg,False,https://www.yelp.com/biz/nextdoor-pub-and-grill-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,61,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",4.0,"{'latitude': 45.4755899, 'longitude': -73.60787}",[],$$,"{'address1': '5175 Rue Sherbrooke O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H4A 1T5', 'country': 'CA', 'state': 'QC', 'display_address': ['5175 Rue Sherbrooke O', 'Montreal, QC H4A 1T5', 'Canada']}",+15144811596,+1 514-481-1596,753.6168759445959
695,YU1UWwB80YyLSbUtZATdsw,guilt-and-ivy-westmount,Guilt & Ivy,https://s3-media3.fl.yelpcdn.com/bphoto/U9IVdcU4nEYPzG_boR_Q-w/o.jpg,False,https://www.yelp.com/biz/guilt-and-ivy-westmount?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,4,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 45.47777770728209, 'longitude': -73.60457502595463}",[],$$,"{'address1': '4922 Rue Sherbrooke O', 'address2': '', 'address3': None, 'city': 'Westmount', 'zip_code': 'H3Z 1H3', 'country': 'CA', 'state': 'QC', 'display_address': ['4922 Rue Sherbrooke O', 'Westmount, QC H3Z 1H3', 'Canada']}",+15148139323,+1 514-813-9323,1059.5893325988652
700,F1Puk4GEYKWAg7uOTHSISw,la-sobremesa-westmount,La Sobremesa,https://s3-media2.fl.yelpcdn.com/bphoto/HJPSJY3CSut_J96NTLsEUA/o.jpg,False,https://www.yelp.com/biz/la-sobremesa-westmount?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,3,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 45.4777524, 'longitude': -73.6046066}",[],$$,"{'address1': '4922 Rue Sherbrooke O', 'address2': None, 'address3': '', 'city': 'Westmount', 'zip_code': 'H3Z 1H3', 'country': 'CA', 'state': 'QC', 'display_address': ['4922 Rue Sherbrooke O', 'Westmount, QC H3Z 1H3', 'Canada']}",,,1058.5314093121028
730,HXQWQjNCxlSU6J4cQNfCZA,pichai-montréal,Pichai,https://s3-media2.fl.yelpcdn.com/bphoto/Zkb0Ojblresxf-yipck1oA/o.jpg,False,https://www.yelp.com/biz/pichai-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,16,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 45.53440450772027, 'longitude': -73.59894031672027}",[],$$,"{'address1': '5985 Rue Saint-Hubert', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2S 2L8', 'country': 'CA', 'state': 'QC', 'display_address': ['5985 Rue Saint-Hubert', 'Montreal, QC H2S 2L8', 'Canada']}",+15144191606,+1 514-419-1606,379.0877054515538
734,EmAnl56WpcSR1-2LQ9X-fQ,vinvinvin-montréal,VinVinVin,https://s3-media3.fl.yelpcdn.com/bphoto/cTaFplWfVGQdRV6RgGpS9w/o.jpg,False,https://www.yelp.com/biz/vinvinvin-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,7,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 45.53966, 'longitude': -73.59945}",[],$$,"{'address1': '1290 Rue Beaubien E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2S 1T9', 'country': 'CA', 'state': 'QC', 'display_address': ['1290 Rue Beaubien E', 'Montreal, QC H2S 1T9', 'Canada']}",,,350.4364519525425
737,X180L6_G0PnuXuVyr9sNUA,grozépa-montréal,Grozépa,https://s3-media1.fl.yelpcdn.com/bphoto/WnCRBfzSjE8NCSp09sTEfg/o.jpg,False,https://www.yelp.com/biz/groz%C3%A9pa-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,14,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 45.5406389190071, 'longitude': -73.590926020582}",[],$$,"{'address1': '5885 Avenue Papineau', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2G 2W5', 'country': 'CA', 'state': 'QC', 'display_address': ['5885 Avenue Papineau', 'Montreal, QC H2G 2W5', 'Canada']}",+15143030335,+1 514-303-0335,952.5905891218697
739,EUVST6G-b8koXTzcTt4pYQ,nestor-montréal,Nestor,https://s3-media3.fl.yelpcdn.com/bphoto/SpmkB9VaUWiO_SZ1gPhRpg/o.jpg,False,https://www.yelp.com/biz/nestor-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,7,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",2.5,"{'latitude': 45.53536, 'longitude': -73.60103}",[],$$,"{'address1': '6289 rue Saint-Hubert', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2S 2L9', 'country': 'CA', 'state': 'QC', 'display_address': ['6289 rue Saint-Hubert', 'Montreal, QC H2S 2L9', 'Canada']}",+15142723753,+1 514-272-3753,202.5452249875424
742,UaW3eH2RQAW_dhL9pD-NpA,idole-montréal,Idole,https://s3-media4.fl.yelpcdn.com/bphoto/lh4cq7e9rambIVWdvvIpgA/o.jpg,False,https://www.yelp.com/biz/idole-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,4,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,"{'latitude': 45.5357354602339, 'longitude': -73.6024843137964}",[],$$,"{'address1': '6388 Rue Saint-Hubert', 'address2': None, 'address3': None, 'city': 'Montreal', 'zip_code': 'H2S 2M2', 'country': 'CA', 'state': 'QC', 'display_address': ['6388 Rue Saint-Hubert', 'Montreal, QC H2S 2M2', 'Canada']}",+15147699435,+1 514-769-9435,149.4936910761814
743,R6DCuiRQli8h1aTbfojerA,chez-ernest-montréal,Chez Ernest,https://s3-media1.fl.yelpcdn.com/bphoto/wD0paUBMPCa_EtGXFpqNyg/o.jpg,False,https://www.yelp.com/biz/chez-ernest-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,2,"[{'alias': 'bars', 'title': 'Bars'}]",5.0,"{'latitude': 45.53687937231305, 'longitude': -73.60500710994529}",[],$$,"{'address1': '6596 Rue Saint-Hubert', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2S 2M3', 'country': 'CA', 'state': 'QC', 'display_address': ['6596 Rue Saint-Hubert', 'Montreal, QC H2S 2M3', 'Canada']}",+15143176175,+1 514-317-6175,232.8821120618351
786,qhSVvcuu4N0V1EmmtOy2fw,cockn-bull-pub-montréal-2,Cock'n Bull Pub,https://s3-media2.fl.yelpcdn.com/bphoto/PLBY0ru7gaFEODKxqSrh_g/o.jpg,False,https://www.yelp.com/biz/cockn-bull-pub-montr%C3%A9al-2?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,16,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,"{'latitude': 45.49204, 'longitude': -73.58078}",[],$,"{'address1': '1944 Rue Sainte-Catherine O', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H3H 1M4', 'country': 'CA', 'state': 'QC', 'display_address': ['1944 Rue Sainte-Catherine O', 'Montreal, QC H3H 1M4', 'Canada']}",+15147500102,+1 514-750-0102,1037.1773385786232
