,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,yelp_latitude,yelp_longitude
2705,j9d1c73emq6sL0v5IfrC-w,chez-victoire-montréal-2,Chez Victoire,https://s3-media1.fl.yelpcdn.com/bphoto/g0WWzC1kUtV88rz-x9ssew/o.jpg,False,https://www.yelp.com/biz/chez-victoire-montr%C3%A9al-2?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,64.0,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 45.53109931841519, 'longitude': -73.57652291717903}",[],$$$,"{'address1': '1453 Avenue Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 1Z1', 'country': 'CA', 'state': 'QC', 'display_address': ['1453 Avenue Mont-Royal E', 'Montreal, QC H2J 1Z1', 'Canada']}",+15145216789,+1 514-521-6789,459.79910735581956,45.53206384071709,-73.58226299285889
2706,BCyt8ip2LjLC_N_5i2JiGQ,india-rosa-montréal,India Rosa,https://s3-media1.fl.yelpcdn.com/bphoto/-hTDny-sdopLMIU7R8OsZQ/o.jpg,False,https://www.yelp.com/biz/india-rosa-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,102.0,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,"{'latitude': 45.529291, 'longitude': -73.578237}",[],,"{'address1': '1241 Avenue du Mont-Royal E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2J 1Y2', 'country': 'CA', 'state': 'QC', 'display_address': ['1241 Avenue du Mont-Royal E', 'Montreal, QC H2J 1Y2', 'Canada']}",+15145431880,+1 514-543-1880,439.78687767450197,45.53206384071709,-73.58226299285889
2707,p94oHG7K9BqcMVVOlkzhPg,larrys-montréal,larrys,https://s3-media2.fl.yelpcdn.com/bphoto/t5ci-FlGOvkZZV-hBHzXoA/o.jpg,False,https://www.yelp.com/biz/larrys-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,105.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 45.52407441775497, 'longitude': -73.5946929842611}",[],$$,"{'address1': '5201 Boulevard Saint Laurent', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2T 1S4', 'country': 'CA', 'state': 'QC', 'display_address': ['5201 Boulevard Saint Laurent', 'Montreal, QC H2T 1S4', 'Canada']}",,,1314.0728005696176,45.53206384071709,-73.58226299285889
2708,X2bUZ2udFByvLlKs0FUMYw,boswell-montréal-5,Boswell,https://s3-media2.fl.yelpcdn.com/bphoto/WEJnvRBVGeEJYxwzoKBfug/o.jpg,False,https://www.yelp.com/biz/boswell-montr%C3%A9al-5?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,47.0,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'breweries', 'title': 'Breweries'}]",4.5,"{'latitude': 45.5384, 'longitude': -73.56974}",[],$$,"{'address1': '2407 Avenue du Mont-Royal E', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1L2', 'country': 'CA', 'state': 'QC', 'display_address': ['2407 Avenue du Mont-Royal E', 'Montreal, QC H2H 1L2', 'Canada']}",+14383864661,+1 438-386-4661,1196.8853785942265,45.53206384071709,-73.58226299285889
2709,PxJXsLv6cad2YJAwj_LfAw,le-rouge-gorge-montréal,Le Rouge Gorge,https://s3-media2.fl.yelpcdn.com/bphoto/Jxqcmfpfng6IhNoFStSzdg/o.jpg,False,https://www.yelp.com/biz/le-rouge-gorge-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,32.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 45.5291117540899, 'longitude': -73.5779781639576}",[],$$,"{'address1': '1234 Mont-royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 1Y2', 'country': 'CA', 'state': 'QC', 'display_address': ['1234 Mont-royal E', 'Montreal, QC H2J 1Y2', 'Canada']}",+15143033822,+1 514-303-3822,468.1378329263114,45.53206384071709,-73.58226299285889
2710,G7LYpILnHveyvbg3sJePPw,l-entrepôt-mont-royal-montreal-3,L’Entrepôt - Mont-Royal,https://s3-media3.fl.yelpcdn.com/bphoto/34hFPcqrSL4wdbIlOhx4Hg/o.jpg,False,https://www.yelp.com/biz/l-entrep%C3%B4t-mont-royal-montreal-3?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,137.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 45.527648, 'longitude': -73.579729}",[],$,"{'address1': '1019 Avenue du Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 1X7', 'country': 'CA', 'state': 'QC', 'display_address': ['1019 Avenue du Mont-Royal E', 'Montreal, QC H2J 1X7', 'Canada']}",+15145073133,+1 514-507-3133,529.2082037263951,45.53206384071709,-73.58226299285889
2711,jPE7EGhcFyVor-rzbppDgw,barraca-montréal,Barraca,https://s3-media4.fl.yelpcdn.com/bphoto/4jCcArlVPpBMglh9v-5-ZQ/o.jpg,False,https://www.yelp.com/biz/barraca-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,62.0,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 45.52827, 'longitude': -73.57858}",[],$$,"{'address1': '1134 Avenue du Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 1X8', 'country': 'CA', 'state': 'QC', 'display_address': ['1134 Avenue du Mont-Royal E', 'Montreal, QC H2J 1X8', 'Canada']}",+15145257741,+1 514-525-7741,505.3742067863315,45.53206384071709,-73.58226299285889
2712,GIf1tyweFeS_5hrzMaNkfg,la-distillerie-no-2-montréal,La Distillerie No.2,https://s3-media1.fl.yelpcdn.com/bphoto/8Wp4XEKoEr9yjEZsVavGhw/o.jpg,False,https://www.yelp.com/biz/la-distillerie-no-2-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,71.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 45.535155, 'longitude': -73.572777}",[],$$,"{'address1': '2047 Avenue du Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1J7', 'country': 'CA', 'state': 'QC', 'display_address': ['2047 Avenue du Mont-Royal E', 'Montreal, QC H2H 1J7', 'Canada']}",+15144482461,+1 514-448-2461,814.9092385789705,45.53206384071709,-73.58226299285889
2713,XsMR3_rcY6Mu3oLX_2NN1Q,antipode-montréal,Antipode,https://s3-media2.fl.yelpcdn.com/bphoto/f8wewuer-5L5u12RYTnNSQ/o.jpg,False,https://www.yelp.com/biz/antipode-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,10.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.5,"{'latitude': 45.535126330497214, 'longitude': -73.5820977159549}",[],,"{'address1': '1602 Avenue Laurier E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2J 1H9', 'country': 'CA', 'state': 'QC', 'display_address': ['1602 Avenue Laurier E', 'Montreal, QC H2J 1H9', 'Canada']}",+15145247044,+1 514-524-7044,340.77619948496715,45.53206384071709,-73.58226299285889
2714,lg6MS4t0EDSVt9jUW_bhRw,bily-kun-montréal-2,Bily Kun,https://s3-media3.fl.yelpcdn.com/bphoto/wUWcd4LmfViP-7ng-D3Y0Q/o.jpg,False,https://www.yelp.com/biz/bily-kun-montr%C3%A9al-2?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,68.0,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 45.5234, 'longitude': -73.5831}",[],$$,"{'address1': '354 Avenue Du Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2T 1P9', 'country': 'CA', 'state': 'QC', 'display_address': ['354 Avenue Du Mont-Royal E', 'Montreal, QC H2T 1P9', 'Canada']}",+15148455392,+1 514-845-5392,957.2340387477631,45.53206384071709,-73.58226299285889
2715,S2AzJwHV6HOszv5RuBjWQw,nikkei-mtl-montréal-2,Nikkei MTL,https://s3-media4.fl.yelpcdn.com/bphoto/jvVmlG0TmDS87WTy4CqFgw/o.jpg,False,https://www.yelp.com/biz/nikkei-mtl-montr%C3%A9al-2?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,6.0,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,"{'latitude': 45.535087, 'longitude': -73.582584}",[],,"{'address1': '1577 Avenue Laurier E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2J 1J1', 'country': 'CA', 'state': 'QC', 'display_address': ['1577 Avenue Laurier E', 'Montreal, QC H2J 1J1', 'Canada']}",+15144921577,+1 514-492-1577,335.1713202805976,45.53206384071709,-73.58226299285889
2716,rx3da3AnlsTGstA4Vc5F-g,chez-baptiste-montréal-3,Chez Baptiste,https://s3-media2.fl.yelpcdn.com/bphoto/Kkqq8BU6VFXGxPNpDuUxIQ/o.jpg,False,https://www.yelp.com/biz/chez-baptiste-montr%C3%A9al-3?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,19.0,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,"{'latitude': 45.52797, 'longitude': -73.57964}",[],$,"{'address1': '1045 Mont Royal East', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 1X7', 'country': 'CA', 'state': 'QC', 'display_address': ['1045 Mont Royal East', 'Montreal, QC H2J 1X7', 'Canada']}",+15145221384,+1 514-522-1384,500.82914000153283,45.53206384071709,-73.58226299285889
2717,-vPbDkW0pgqnfjiXbf6XJg,le-royal-montréal,Le Royal,https://s3-media1.fl.yelpcdn.com/bphoto/g7aXlb6mu53yCmzyZSvPSA/o.jpg,False,https://www.yelp.com/biz/le-royal-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,10.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'champagne_bars', 'title': 'Champagne Bars'}]",4.0,"{'latitude': 45.529137, 'longitude': -73.577953}",[],,"{'address1': '1232 Avenue du Mont-Royal E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2J 1Y1', 'country': 'CA', 'state': 'QC', 'display_address': ['1232 Avenue du Mont-Royal E', 'Montreal, QC H2J 1Y1', 'Canada']}",+15145233980,+1 514-523-3980,467.57908040888736,45.53206384071709,-73.58226299285889
2718,6SArrlMdEw0JbO9UxtmlMQ,bar-plan-b-montréal-3,Bar Plan B,https://s3-media2.fl.yelpcdn.com/bphoto/b-QTiz4yBL-MW2ghuoKC8g/o.jpg,False,https://www.yelp.com/biz/bar-plan-b-montr%C3%A9al-3?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,36.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 45.52325, 'longitude': -73.5838}",[],$$,"{'address1': '327 Avenue du Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2T 1P8', 'country': 'CA', 'state': 'QC', 'display_address': ['327 Avenue du Mont-Royal E', 'Montreal, QC H2T 1P8', 'Canada']}",+15148456060,+1 514-845-6060,986.4196780680136,45.53206384071709,-73.58226299285889
2719,uYPMY3v1w85b5adrW-giLg,clébard-montréal,Clébard,https://s3-media2.fl.yelpcdn.com/bphoto/2vSLlEU6Yaa2kybukXm5BA/o.jpg,False,https://www.yelp.com/biz/cl%C3%A9bard-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,19.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}, {'alias': 'bistros', 'title': 'Bistros'}]",3.5,"{'latitude': 45.52456, 'longitude': -73.58363}",[],$$,"{'address1': '4557 Rue Saint-Denis', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 2L4', 'country': 'CA', 'state': 'QC', 'display_address': ['4557 Rue Saint-Denis', 'Montreal, QC H2J 2L4', 'Canada']}",+15149034456,+1 514-903-4456,841.6107377956489,45.53206384071709,-73.58226299285889
2720,6Q913otaNBQAfFqYb7p-OA,notre-boeuf-de-grâce-montréal-6,Notre-Boeuf-de-Grâce,https://s3-media1.fl.yelpcdn.com/bphoto/7W8IQWSTsf80k3dkw4Jccg/o.jpg,False,https://www.yelp.com/biz/notre-boeuf-de-gr%C3%A2ce-montr%C3%A9al-6?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,14.0,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 45.52644, 'longitude': -73.58033}",[],,"{'address1': '900 Avenue du Mont-Royal E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2J 1X2', 'country': 'CA', 'state': 'QC', 'display_address': ['900 Avenue du Mont-Royal E', 'Montreal, QC H2J 1X2', 'Canada']}",+15145239089,+1 514-523-9089,637.7296568349402,45.53206384071709,-73.58226299285889
2721,X180L6_G0PnuXuVyr9sNUA,grozépa-montréal,Grozépa,https://s3-media1.fl.yelpcdn.com/bphoto/WnCRBfzSjE8NCSp09sTEfg/o.jpg,False,https://www.yelp.com/biz/groz%C3%A9pa-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,14.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 45.5406389190071, 'longitude': -73.590926020582}",[],,"{'address1': '5885 Avenue Papineau', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2G 2W5', 'country': 'CA', 'state': 'QC', 'display_address': ['5885 Avenue Papineau', 'Montreal, QC H2G 2W5', 'Canada']}",+15143030335,+1 514-303-0335,1168.0933428901208,45.53206384071709,-73.58226299285889
2722,7hdEAII1LHvU9WWiyo2l_g,taverne-saint-sacrement-montréal,Taverne Saint-Sacrement,https://s3-media3.fl.yelpcdn.com/bphoto/VwBQ22EHBcUZO0ka01HT8Q/o.jpg,False,https://www.yelp.com/biz/taverne-saint-sacrement-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,26.0,"[{'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 45.5256423950195, 'longitude': -73.5814895629883}",[],$$,"{'address1': '755 Mont-Royal East', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 1W8', 'country': 'CA', 'state': 'QC', 'display_address': ['755 Mont-Royal East', 'Montreal, QC H2J 1W8', 'Canada']}",,,716.5686859142295,45.53206384071709,-73.58226299285889
2723,Rpn2LkbIkYmEgfXZxFR3fw,madisons-montréal,Madisons,https://s3-media4.fl.yelpcdn.com/bphoto/gV6tDk-62cLw9Pkc2gOnVg/o.jpg,False,https://www.yelp.com/biz/madisons-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,10.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",2.0,"{'latitude': 45.49809, 'longitude': -73.65806}",[],,"{'address1': '7977 Boulevard Décarie', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H4P 2H5', 'country': 'CA', 'state': 'QC', 'display_address': ['7977 Boulevard Décarie', 'Montreal, QC H4P 2H5', 'Canada']}",+15145433131,+1 514-543-3131,955.0643229791368,45.50648882378224,-73.66047888994217
2724,D37qORFp1NSZqsAOVlagyQ,madisons-new-york-bar-and-grill-montréal,Madisons New York Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/RRF_BL1lBzayq1_EoHUpvQ/o.jpg,False,https://www.yelp.com/biz/madisons-new-york-bar-and-grill-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,36.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.0,"{'latitude': 45.5678, 'longitude': -73.55194}",[],$$,"{'address1': '5222 Rue Sherbrooke E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H1V 1A1', 'country': 'CA', 'state': 'QC', 'display_address': ['5222 Rue Sherbrooke E', 'Montreal, QC H1V 1A1', 'Canada']}",+15142521221,+1 514-252-1221,431.3413048829004,45.56493679334249,-73.5555911064148
2725,EmAnl56WpcSR1-2LQ9X-fQ,vinvinvin-montréal,VinVinVin,https://s3-media3.fl.yelpcdn.com/bphoto/cTaFplWfVGQdRV6RgGpS9w/o.jpg,False,https://www.yelp.com/biz/vinvinvin-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,7.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 45.53966, 'longitude': -73.59945}",[],,"{'address1': '1290 Rue Beaubien E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2S 1T9', 'country': 'CA', 'state': 'QC', 'display_address': ['1290 Rue Beaubien E', 'Montreal, QC H2S 1T9', 'Canada']}",,,29.208750367708696,45.539900246044354,-73.59936207532883
2726,zktCQRlDtF6XmOpqKBz1mA,le-vestiaire-montréal,Le Vestiaire,https://s3-media3.fl.yelpcdn.com/bphoto/YEtWaRBcfmHN7ek8LTmHyA/o.jpg,False,https://www.yelp.com/biz/le-vestiaire-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,28.0,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",4.5,"{'latitude': 45.53701, 'longitude': -73.60569}",[],$$,"{'address1': '6634 Rue Saint-Hubert', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2S 2M3', 'country': 'CA', 'state': 'QC', 'display_address': ['6634 Rue Saint-Hubert', 'Montreal, QC H2S 2M3', 'Canada']}",+15145643823,+1 514-564-3823,576.6017199455575,45.539900246044354,-73.59936207532883
2727,d3f4jZ4mBAAGJv8jX-YtUA,vin-mon-lapin-montréal,Vin Mon Lapin,https://s3-media2.fl.yelpcdn.com/bphoto/6_vkDAq46BR1130TWM1DYg/o.jpg,False,https://www.yelp.com/biz/vin-mon-lapin-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,45.0,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 45.5330667971913, 'longitude': -73.610691499835}",[],,"{'address1': '150 Rue Saint-Zotique E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2S 1K8', 'country': 'CA', 'state': 'QC', 'display_address': ['150 Rue Saint-Zotique E', 'Montreal, QC H2S 1K8', 'Canada']}",,,1164.4818382007143,45.539900246044354,-73.59936207532883
2728,P8rCpSJ4uWNE__pypJsgGA,nacho-libre-montréal-2,Nacho Libre,https://s3-media3.fl.yelpcdn.com/bphoto/qBcPtFtKVG3XEZ1IH6F0Gw/o.jpg,False,https://www.yelp.com/biz/nacho-libre-montr%C3%A9al-2?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,53.0,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",3.5,"{'latitude': 45.53682, 'longitude': -73.60283}",[],$$,"{'address1': '913 Rue Beaubien E', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H2S 2K6', 'country': 'CA', 'state': 'QC', 'display_address': ['913 Rue Beaubien E', 'Montreal, QC H2S 2K6', 'Canada']}",+15142736222,+1 514-273-6222,432.4343207133945,45.539900246044354,-73.59936207532883
2729,hMoaF_GPZqAa7iPzJfxjXA,broue-pub-brouhaha-montréal-3,Broue Pub Brouhaha,https://s3-media2.fl.yelpcdn.com/bphoto/7GBgaxAuB_Q7R4OOh4fxLg/o.jpg,False,https://www.yelp.com/biz/broue-pub-brouhaha-montr%C3%A9al-3?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,40.0,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.5,"{'latitude': 45.54243, 'longitude': -73.58844}",[],$$,"{'address1': '5860 Avenue de Lorimier', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2G 2N9', 'country': 'CA', 'state': 'QC', 'display_address': ['5860 Avenue de Lorimier', 'Montreal, QC H2G 2N9', 'Canada']}",+15142717571,+1 514-271-7571,904.9393746259786,45.539900246044354,-73.59936207532883
2730,-Bus-TnZSfw20gnHHpwSlg,restaurant-el-chalateco-montréal,Restaurant El Chalateco,https://s3-media2.fl.yelpcdn.com/bphoto/t0nkra_2iFpdSjhtR31Hsg/o.jpg,False,https://www.yelp.com/biz/restaurant-el-chalateco-montr%C3%A9al?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,27.0,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 45.53494597689491, 'longitude': -73.60390074481674}",[],$$,"{'address1': '520 Rue Beaubien E', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H2S 2S5', 'country': 'CA', 'state': 'QC', 'display_address': ['520 Rue Beaubien E', 'Montreal, QC H2S 2S5', 'Canada']}",+15142725585,+1 514-272-5585,654.5524861621763,45.539900246044354,-73.59936207532883
2731,cGNtSkENoYTEctN5AcFb9g,le-jockey-montréal-3,Le Jockey,https://s3-media1.fl.yelpcdn.com/bphoto/yjP8A9bLEXBy7CMsPzLTdg/o.jpg,False,https://www.yelp.com/biz/le-jockey-montr%C3%A9al-3?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,9.0,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 45.54183, 'longitude': -73.60318}",[],$,"{'address1': '1309 Rue Saint Zotique E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2G 1G7', 'country': 'CA', 'state': 'QC', 'display_address': ['1309 Rue Saint Zotique E', 'Montreal, QC H2G 1G7', 'Canada']}",+15145646646,+1 514-564-6646,355.53377002127,45.539900246044354,-73.59936207532883
2732,CSvqBrjruPrl7ioULpkYtw,randolph-pub-ludique-montréal-5,Randolph Pub Ludique,https://s3-media1.fl.yelpcdn.com/bphoto/I-NsQYLmzYDp23A21WNyuQ/o.jpg,False,https://www.yelp.com/biz/randolph-pub-ludique-montr%C3%A9al-5?adjust_creative=j7IPtiYgrg5JA8sPKIjgcg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j7IPtiYgrg5JA8sPKIjgcg,16.0,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'social_clubs', 'title': 'Social Clubs'}]",4.5,"{'latitude': 45.547902904751595, 'longitude': -73.59276624047862}",[],$$,"{'address1': '6505 Rue des Écores', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2G 2J8', 'country': 'CA', 'state': 'QC', 'display_address': ['6505 Rue des Écores', 'Montreal, QC H2G 2J8', 'Canada']}",+14383874001,+1 438-387-4001,1027.4670705021006,45.539900246044354,-73.59936207532883
