,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
3406,XHmuXU0VMmRi5H449U9jXQ,le-terminal-montréal,Le Terminal,https://s3-media1.fl.yelpcdn.com/bphoto/fnJKAdzLnd2IkvnSjEHMlg/o.jpg,False,https://www.yelp.com/biz/le-terminal-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,15,"[{'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 45.5337982, 'longitude': -73.5739899}",[],$$,"{'address1': '1875 Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 2N9', 'country': 'CA', 'state': 'QC', 'display_address': ['1875 Mont-Royal E', 'Montreal, QC H2H 2N9', 'Canada']}",+15145224131,+1 514-522-4131,1133.3514744498345
3407,i4Ufr_LWzHiLmeKYkrR7Gw,le-verre-bouteille-montréal-2,Le Verre Bouteille,https://s3-media1.fl.yelpcdn.com/bphoto/01tAF2YzTEGuectMd0sTAw/o.jpg,False,https://www.yelp.com/biz/le-verre-bouteille-montr%C3%A9al-2?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,8,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 45.53534, 'longitude': -73.57191}",[],$$,"{'address1': '2112 Av Du Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1J8', 'country': 'CA', 'state': 'QC', 'display_address': ['2112 Av Du Mont-Royal E', 'Montreal, QC H2H 1J8', 'Canada']}",+15145219409,+1 514-521-9409,1134.8293646330599
3408,OUnW56CBHvMVw5MNwerhrA,cabin-montreal-montréal,Cabin Montreal,https://s3-media4.fl.yelpcdn.com/bphoto/jZGB6VujJOLJOrUDBRBwnA/o.jpg,False,https://www.yelp.com/biz/cabin-montreal-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,5,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 45.5346432959663, 'longitude': -73.5727404803038}",[],,"{'address1': '2000 Avenue du Mont-Royal E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2H 1J6', 'country': 'CA', 'state': 'QC', 'display_address': ['2000 Avenue du Mont-Royal E', 'Montreal, QC H2H 1J6', 'Canada']}",+15145810569,+1 514-581-0569,1142.602239171325
3409,Ir7NOgyO6tRkIL10R_xRZw,le-saint-édouard-montréal,Le Saint Édouard,https://s3-media2.fl.yelpcdn.com/bphoto/0mVXl4WABHGEWMxGRK6t1A/o.jpg,False,https://www.yelp.com/biz/le-saint-%C3%A9douard-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,20,"[{'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 45.5333113, 'longitude': -73.5961897}",[],$$,"{'address1': '808 Boulevard Rosemont', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2S 1Z6', 'country': 'CA', 'state': 'QC', 'display_address': ['808 Boulevard Rosemont', 'Montreal, QC H2S 1Z6', 'Canada']}",+14385048080,+1 438-504-8080,1309.5480782319376
3410,S2AzJwHV6HOszv5RuBjWQw,nikkei-mtl-montréal-2,Nikkei MTL,https://s3-media4.fl.yelpcdn.com/bphoto/jvVmlG0TmDS87WTy4CqFgw/o.jpg,False,https://www.yelp.com/biz/nikkei-mtl-montr%C3%A9al-2?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,6,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,"{'latitude': 45.535087, 'longitude': -73.582584}",[],,"{'address1': '1577 Avenue Laurier E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2J 1J1', 'country': 'CA', 'state': 'QC', 'display_address': ['1577 Avenue Laurier E', 'Montreal, QC H2J 1J1', 'Canada']}",+15144921577,+1 514-492-1577,703.7579897046164
3411,uP7ojXytz8q7YZbQLNibow,lobby-bar-montréal-2,Lobby Bar,https://s3-media4.fl.yelpcdn.com/bphoto/EtyQW2OXSxtvV7J0LZWllg/o.jpg,False,https://www.yelp.com/biz/lobby-bar-montr%C3%A9al-2?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,9,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 45.53306, 'longitude': -73.57559}",[],$$,"{'address1': '4538 Avenue Papineau', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1V3', 'country': 'CA', 'state': 'QC', 'display_address': ['4538 Avenue Papineau', 'Montreal, QC H2H 1V3', 'Canada']}",+15145231710,+1 514-523-1710,1122.528940260434
3412,PwySZEFFRJ99r5z8PSoj9A,le-petit-secret-montréal,Le Petit Secret,https://s3-media1.fl.yelpcdn.com/bphoto/HKNhJ3NvVvBaTqe2YyhhVg/o.jpg,False,https://www.yelp.com/biz/le-petit-secret-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,1,"[{'alias': 'bars', 'title': 'Bars'}]",5.0,"{'latitude': 45.53332595409372, 'longitude': -73.59627461706137}",[],,"{'address1': '806 Boulevard Rosemont', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2S 1Z6', 'country': 'CA', 'state': 'QC', 'display_address': ['806 Boulevard Rosemont', 'Montreal, QC H2S 1Z6', 'Canada']}",+14388749542,+1 438-874-9542,1313.2936959839462
3413,bJGzew5HwPCUbk2W8_CHgw,la-petite-boîte-montréal-4,La Petite Boîte,,False,https://www.yelp.com/biz/la-petite-bo%C3%AEte-montr%C3%A9al-4?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,1,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 45.54245, 'longitude': -73.59}",[],,"{'address1': '2001 Boulevard Rosemont', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2G 1T2', 'country': 'CA', 'state': 'QC', 'display_address': ['2001 Boulevard Rosemont', 'Montreal, QC H2G 1T2', 'Canada']}",+15143762121,+1 514-376-2121,487.42034569355565
3414,KZT7qAcAMCOunN-lmfD-jw,bar-danse-entre-nous-montréal-3,Bar Danse Entre Nous,,False,https://www.yelp.com/biz/bar-danse-entre-nous-montr%C3%A9al-3?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,1,"[{'alias': 'bars', 'title': 'Bars'}]",1.0,"{'latitude': 45.53358, 'longitude': -73.57534}",[],,"{'address1': '4557 Papineau Avenue', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1V4', 'country': 'CA', 'state': 'QC', 'display_address': ['4557 Papineau Avenue', 'Montreal, QC H2H 1V4', 'Canada']}",+15145210762,+1 514-521-0762,1087.1514492616693
3415,X2bUZ2udFByvLlKs0FUMYw,boswell-montréal-5,Boswell,https://s3-media2.fl.yelpcdn.com/bphoto/WEJnvRBVGeEJYxwzoKBfug/o.jpg,False,https://www.yelp.com/biz/boswell-montr%C3%A9al-5?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,47,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'breweries', 'title': 'Breweries'}]",4.5,"{'latitude': 45.5384, 'longitude': -73.56974}",[],$$,"{'address1': '2407 Avenue du Mont-Royal E', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1L2', 'country': 'CA', 'state': 'QC', 'display_address': ['2407 Avenue du Mont-Royal E', 'Montreal, QC H2H 1L2', 'Canada']}",+14383864661,+1 438-386-4661,620.9980471116852
3416,GIf1tyweFeS_5hrzMaNkfg,la-distillerie-no-2-montréal,La Distillerie No.2,https://s3-media1.fl.yelpcdn.com/bphoto/8Wp4XEKoEr9yjEZsVavGhw/o.jpg,False,https://www.yelp.com/biz/la-distillerie-no-2-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,71,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 45.535155, 'longitude': -73.572777}",[],$$,"{'address1': '2047 Avenue du Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1J7', 'country': 'CA', 'state': 'QC', 'display_address': ['2047 Avenue du Mont-Royal E', 'Montreal, QC H2H 1J7', 'Canada']}",+15144482461,+1 514-448-2461,514.9135919768887
3417,j9d1c73emq6sL0v5IfrC-w,chez-victoire-montréal-2,Chez Victoire,https://s3-media1.fl.yelpcdn.com/bphoto/g0WWzC1kUtV88rz-x9ssew/o.jpg,False,https://www.yelp.com/biz/chez-victoire-montr%C3%A9al-2?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,64,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 45.53109931841519, 'longitude': -73.57652291717903}",[],$$$,"{'address1': '1453 Avenue Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 1Z1', 'country': 'CA', 'state': 'QC', 'display_address': ['1453 Avenue Mont-Royal E', 'Montreal, QC H2J 1Z1', 'Canada']}",+15145216789,+1 514-521-6789,802.9091467190474
3418,PxJXsLv6cad2YJAwj_LfAw,le-rouge-gorge-montréal,Le Rouge Gorge,https://s3-media2.fl.yelpcdn.com/bphoto/Jxqcmfpfng6IhNoFStSzdg/o.jpg,False,https://www.yelp.com/biz/le-rouge-gorge-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,32,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 45.5291117540899, 'longitude': -73.5779781639576}",[],$$,"{'address1': '1234 Mont-royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 1Y2', 'country': 'CA', 'state': 'QC', 'display_address': ['1234 Mont-royal E', 'Montreal, QC H2J 1Y2', 'Canada']}",+15143033822,+1 514-303-3822,994.211915094322
3419,BCyt8ip2LjLC_N_5i2JiGQ,india-rosa-montréal,India Rosa,https://s3-media1.fl.yelpcdn.com/bphoto/-hTDny-sdopLMIU7R8OsZQ/o.jpg,False,https://www.yelp.com/biz/india-rosa-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,102,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,"{'latitude': 45.529291, 'longitude': -73.578237}",[],,"{'address1': '1241 Avenue du Mont-Royal E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2J 1Y2', 'country': 'CA', 'state': 'QC', 'display_address': ['1241 Avenue du Mont-Royal E', 'Montreal, QC H2J 1Y2', 'Canada']}",+15145431880,+1 514-543-1880,1003.0071891405554
3420,jPE7EGhcFyVor-rzbppDgw,barraca-montréal,Barraca,https://s3-media4.fl.yelpcdn.com/bphoto/4jCcArlVPpBMglh9v-5-ZQ/o.jpg,False,https://www.yelp.com/biz/barraca-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,62,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"{'latitude': 45.52827, 'longitude': -73.57858}",[],$$,"{'address1': '1134 Avenue du Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 1X8', 'country': 'CA', 'state': 'QC', 'display_address': ['1134 Avenue du Mont-Royal E', 'Montreal, QC H2J 1X8', 'Canada']}",+15145257741,+1 514-525-7741,1079.7720418596496
3421,2VxWrTRKAIVYmrlLAtNY9A,grenade-montréal,Grenade,https://s3-media2.fl.yelpcdn.com/bphoto/USs6Wiiz---5YQ0iTjIHgw/o.jpg,False,https://www.yelp.com/biz/grenade-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,54,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 45.525043, 'longitude': -73.560247}",[],$$,"{'address1': '1603 Rue Ontario E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2L 1S5', 'country': 'CA', 'state': 'QC', 'display_address': ['1603 Rue Ontario E', 'Montreal, QC H2L 1S5', 'Canada']}",+15145254251,+1 514-525-4251,1048.4624164534061
3422,-vPbDkW0pgqnfjiXbf6XJg,le-royal-montréal,Le Royal,https://s3-media1.fl.yelpcdn.com/bphoto/g7aXlb6mu53yCmzyZSvPSA/o.jpg,False,https://www.yelp.com/biz/le-royal-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,10,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'champagne_bars', 'title': 'Champagne Bars'}]",4.0,"{'latitude': 45.529137, 'longitude': -73.577953}",[],,"{'address1': '1232 Avenue du Mont-Royal E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2J 1Y1', 'country': 'CA', 'state': 'QC', 'display_address': ['1232 Avenue du Mont-Royal E', 'Montreal, QC H2J 1Y1', 'Canada']}",+15145233980,+1 514-523-3980,991.1635926808445
3423,OUnW56CBHvMVw5MNwerhrA,cabin-montreal-montréal,Cabin Montreal,https://s3-media4.fl.yelpcdn.com/bphoto/jZGB6VujJOLJOrUDBRBwnA/o.jpg,False,https://www.yelp.com/biz/cabin-montreal-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,5,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 45.5346432959663, 'longitude': -73.5727404803038}",[],,"{'address1': '2000 Avenue du Mont-Royal E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2H 1J6', 'country': 'CA', 'state': 'QC', 'display_address': ['2000 Avenue du Mont-Royal E', 'Montreal, QC H2H 1J6', 'Canada']}",+15145810569,+1 514-581-0569,492.3327981380432
3424,i4Ufr_LWzHiLmeKYkrR7Gw,le-verre-bouteille-montréal-2,Le Verre Bouteille,https://s3-media1.fl.yelpcdn.com/bphoto/01tAF2YzTEGuectMd0sTAw/o.jpg,False,https://www.yelp.com/biz/le-verre-bouteille-montr%C3%A9al-2?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,8,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 45.53534, 'longitude': -73.57191}",[],$$,"{'address1': '2112 Av Du Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1J8', 'country': 'CA', 'state': 'QC', 'display_address': ['2112 Av Du Mont-Royal E', 'Montreal, QC H2H 1J8', 'Canada']}",+15145219409,+1 514-521-9409,474.59572031722337
3425,XHmuXU0VMmRi5H449U9jXQ,le-terminal-montréal,Le Terminal,https://s3-media1.fl.yelpcdn.com/bphoto/fnJKAdzLnd2IkvnSjEHMlg/o.jpg,False,https://www.yelp.com/biz/le-terminal-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,15,"[{'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 45.5337982, 'longitude': -73.5739899}",[],$$,"{'address1': '1875 Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 2N9', 'country': 'CA', 'state': 'QC', 'display_address': ['1875 Mont-Royal E', 'Montreal, QC H2H 2N9', 'Canada']}",+15145224131,+1 514-522-4131,571.7820493461905
3426,XKyFYsRIkd0Tmef9fT_84w,candi-bar-montréal-2,Candi Bar,https://s3-media1.fl.yelpcdn.com/bphoto/aqCeZNJJthRxRfZbSnPdKQ/o.jpg,False,https://www.yelp.com/biz/candi-bar-montr%C3%A9al-2?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,62,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,"{'latitude': 45.52845, 'longitude': -73.57845}",[],$$,"{'address1': '1148 Avenue du Mont Royal', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 1X9', 'country': 'CA', 'state': 'QC', 'display_address': ['1148 Avenue du Mont Royal', 'Montreal, QC H2J 1X9', 'Canada']}",+15145244075,+1 514-524-4075,1064.5483040912748
3427,IU0RScMLyTlGro5VVOLsiw,projet-pilote-montréal,Projet Pilote,https://s3-media2.fl.yelpcdn.com/bphoto/5OEcKFcchcmMujczwvEgdw/o.jpg,False,https://www.yelp.com/biz/projet-pilote-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,3,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'distilleries', 'title': 'Distilleries'}]",5.0,"{'latitude': 45.52523275344503, 'longitude': -73.57486559939991}",[],,"{'address1': '980 Rue Rachel E', 'address2': '', 'address3': None, 'city': 'Montreal', 'zip_code': 'H2J 2J3', 'country': 'CA', 'state': 'QC', 'display_address': ['980 Rue Rachel E', 'Montreal, QC H2J 2J3', 'Canada']}",,,1100.353651581786
3428,uP7ojXytz8q7YZbQLNibow,lobby-bar-montréal-2,Lobby Bar,https://s3-media4.fl.yelpcdn.com/bphoto/EtyQW2OXSxtvV7J0LZWllg/o.jpg,False,https://www.yelp.com/biz/lobby-bar-montr%C3%A9al-2?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,9,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 45.53306, 'longitude': -73.57559}",[],$$,"{'address1': '4538 Avenue Papineau', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1V3', 'country': 'CA', 'state': 'QC', 'display_address': ['4538 Avenue Papineau', 'Montreal, QC H2H 1V3', 'Canada']}",+15145231710,+1 514-523-1710,684.3353410508695
3429,cTm9pJXTYCfA4RtQ2dnwdA,west-shefford-montréal,West Shefford,https://s3-media4.fl.yelpcdn.com/bphoto/CWIkQbnx2Sdj6u-p0xHDyQ/o.jpg,False,https://www.yelp.com/biz/west-shefford-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,7,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",3.5,"{'latitude': 45.53169, 'longitude': -73.57551}",[],$,"{'address1': '1562 Avenue du Mont-Royal Est', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 1Z2', 'country': 'CA', 'state': 'QC', 'display_address': ['1562 Avenue du Mont-Royal Est', 'Montreal, QC H2J 1Z2', 'Canada']}",+14383861110,+1 438-386-1110,716.3989884238227
3430,KZT7qAcAMCOunN-lmfD-jw,bar-danse-entre-nous-montréal-3,Bar Danse Entre Nous,,False,https://www.yelp.com/biz/bar-danse-entre-nous-montr%C3%A9al-3?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,1,"[{'alias': 'bars', 'title': 'Bars'}]",1.0,"{'latitude': 45.53358, 'longitude': -73.57534}",[],,"{'address1': '4557 Papineau Avenue', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1V4', 'country': 'CA', 'state': 'QC', 'display_address': ['4557 Papineau Avenue', 'Montreal, QC H2H 1V4', 'Canada']}",+15145210762,+1 514-521-0762,685.9092434969388
3431,X2bUZ2udFByvLlKs0FUMYw,boswell-montréal-5,Boswell,https://s3-media2.fl.yelpcdn.com/bphoto/WEJnvRBVGeEJYxwzoKBfug/o.jpg,False,https://www.yelp.com/biz/boswell-montr%C3%A9al-5?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,47,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'breweries', 'title': 'Breweries'}]",4.5,"{'latitude': 45.5384, 'longitude': -73.56974}",[],$$,"{'address1': '2407 Avenue du Mont-Royal E', 'address2': None, 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1L2', 'country': 'CA', 'state': 'QC', 'display_address': ['2407 Avenue du Mont-Royal E', 'Montreal, QC H2H 1L2', 'Canada']}",+14383864661,+1 438-386-4661,320.27857012054096
3432,oiiTuyoAALAeNhOV6T-i5w,plein-sud-montréal-3,Plein Sud,https://s3-media3.fl.yelpcdn.com/bphoto/eLyrk1kzgpePTfF4LKCt2A/o.jpg,False,https://www.yelp.com/biz/plein-sud-montr%C3%A9al-3?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,59,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 45.5354763, 'longitude': -73.5807972}",[],$$,"{'address1': '5064 Avenue Papineau', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1V8', 'country': 'CA', 'state': 'QC', 'display_address': ['5064 Avenue Papineau', 'Montreal, QC H2H 1V8', 'Canada']}",+15145106234,+1 514-510-6234,683.7586421753535
3433,GIf1tyweFeS_5hrzMaNkfg,la-distillerie-no-2-montréal,La Distillerie No.2,https://s3-media1.fl.yelpcdn.com/bphoto/8Wp4XEKoEr9yjEZsVavGhw/o.jpg,False,https://www.yelp.com/biz/la-distillerie-no-2-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,71,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 45.535155, 'longitude': -73.572777}",[],$$,"{'address1': '2047 Avenue du Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2H 1J7', 'country': 'CA', 'state': 'QC', 'display_address': ['2047 Avenue du Mont-Royal E', 'Montreal, QC H2H 1J7', 'Canada']}",+15144482461,+1 514-448-2461,459.8914998782655
3434,j9d1c73emq6sL0v5IfrC-w,chez-victoire-montréal-2,Chez Victoire,https://s3-media1.fl.yelpcdn.com/bphoto/g0WWzC1kUtV88rz-x9ssew/o.jpg,False,https://www.yelp.com/biz/chez-victoire-montr%C3%A9al-2?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,64,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 45.53109931841519, 'longitude': -73.57652291717903}",[],$$$,"{'address1': '1453 Avenue Mont-Royal E', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H2J 1Z1', 'country': 'CA', 'state': 'QC', 'display_address': ['1453 Avenue Mont-Royal E', 'Montreal, QC H2J 1Z1', 'Canada']}",+15145216789,+1 514-521-6789,927.3042149719017
3435,bygF2VFxleQqEVLfsh4gDg,la-distillerie-no-3-montréal,La Distillerie No.3,https://s3-media2.fl.yelpcdn.com/bphoto/z_KLrRo94zqTM7p85fI6WQ/o.jpg,False,https://www.yelp.com/biz/la-distillerie-no-3-montr%C3%A9al?adjust_creative=uoU8M5jrZvKqanMp4UBCQQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uoU8M5jrZvKqanMp4UBCQQ,17,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 45.546028, 'longitude': -73.575917}",[],$$,"{'address1': '2656 Rue Masson', 'address2': '', 'address3': '', 'city': 'Montreal', 'zip_code': 'H1Y 1W2', 'country': 'CA', 'state': 'QC', 'display_address': ['2656 Rue Masson', 'Montreal, QC H1Y 1W2', 'Canada']}",+15144482461,+1 514-448-2461,773.7475518568319
